position_id,arm,preset_id,ply,unresolved,legal_actions,action_id,direct_action_id,move_changed,legal,search_error,seconds,c1_forwards,unique_worlds,worlds_requested,candidates,matches_oracle,action_in_oracle_candidates,oracle_q,oracle_q_best,oracle_q_regret,oracle_s_regret,matches_b24_medium,matches_b24_large
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,mix_l075_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.01297,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,mix_l100_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.03893,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,oracle_LARGE,LARGE,483,34,13,4939,4939,0,1,,0.11113,81,1,64,8,1,1,0.100924,0.15861,0.057686,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,b24_LARGE,LARGE,717,21,20,1404,1404,0,1,,3.28893,2060,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,b24_MEDIUM,MEDIUM,717,21,20,1404,1404,0,1,,1.60015,999,32,32,8,1,1,-1.0,-1.0,0.0,0.0,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,count_LARGE,LARGE,717,21,20,1404,1404,0,1,,2.39591,1426,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,mix_l000_LARGE,LARGE,717,21,20,1404,1404,0,1,,1.93739,1136,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,mix_l025_LARGE,LARGE,717,21,20,1404,1404,0,1,,1.86206,1120,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,mix_l050_LARGE,LARGE,717,21,20,1404,1404,0,1,,2.32843,1455,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,mix_l075_LARGE,LARGE,717,21,20,1404,1404,0,1,,2.61997,1705,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,mix_l100_LARGE,LARGE,717,21,20,1404,1404,0,1,,3.1199,2060,64,64,8,1,1,-1.0,-1.0,0.0,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0717,oracle_LARGE,LARGE,717,21,20,1404,1404,0,1,,0.01568,9,1,64,8,1,1,-1.0,-1.0,0.0,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,b24_LARGE,LARGE,12,37,18,3929,3929,0,1,,7.25793,5121,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,b24_MEDIUM,MEDIUM,12,37,18,3929,3929,0,1,,3.65727,2305,32,32,8,1,1,-0.081479,0.05892,0.140399,0.0,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,count_LARGE,LARGE,12,37,18,3929,3929,0,1,,7.41444,5047,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,mix_l000_LARGE,LARGE,12,37,18,3929,3929,0,1,,7.12006,5121,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,mix_l025_LARGE,LARGE,12,37,18,3929,3929,0,1,,7.38116,5121,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,mix_l050_LARGE,LARGE,12,37,18,3929,3929,0,1,,7.22319,5109,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,mix_l075_LARGE,LARGE,12,37,18,3929,3929,0,1,,6.96304,5121,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,mix_l100_LARGE,LARGE,12,37,18,3929,3929,0,1,,6.92842,5121,64,64,8,1,1,-0.081479,0.05892,0.140399,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0012,oracle_LARGE,LARGE,12,37,18,3929,3929,0,1,,0.13623,81,1,64,8,1,1,-0.081479,0.05892,0.140399,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,b24_LARGE,LARGE,76,21,15,6667,1110,1,1,,7.07258,5121,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,b24_MEDIUM,MEDIUM,76,21,15,6667,1110,1,1,,3.54278,2305,32,32,8,1,1,0.474974,0.53114,0.056166,0.0,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,count_LARGE,LARGE,76,21,15,6667,1110,1,1,,6.66906,4783,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,mix_l000_LARGE,LARGE,76,21,15,6667,1110,1,1,,6.62297,5065,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,mix_l025_LARGE,LARGE,76,21,15,6667,1110,1,1,,6.7374,5027,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,mix_l050_LARGE,LARGE,76,21,15,6667,1110,1,1,,6.72888,5121,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,mix_l075_LARGE,LARGE,76,21,15,6667,1110,1,1,,7.08318,5065,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,mix_l100_LARGE,LARGE,76,21,15,6667,1110,1,1,,7.08126,5121,64,64,8,1,1,0.474974,0.53114,0.056166,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0076,oracle_LARGE,LARGE,76,21,15,6667,1110,1,1,,0.09897,81,1,64,8,1,1,0.474974,0.53114,0.056166,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,b24_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.74462,5107,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,b24_MEDIUM,MEDIUM,142,12,18,7170,7170,0,1,,3.43853,2305,32,32,8,1,1,0.681343,0.742498,0.061156,0.0,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,count_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.29633,4995,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,mix_l000_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.55061,5031,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,mix_l025_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.52555,5073,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,mix_l050_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.70544,5065,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,mix_l075_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.70548,5107,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,mix_l100_LARGE,LARGE,142,12,18,7170,7170,0,1,,6.70587,5107,64,64,8,1,1,0.681343,0.742498,0.061156,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=red|g=110|ply=0142,oracle_LARGE,LARGE,142,12,18,7170,7170,0,1,,0.11104,81,1,64,8,1,1,0.681343,0.742498,0.061156,0.0,,
