board_id,arm_id,stratum,setup_source,player_color,ordinal,match_id,opponent_policy,outcome,effective_score,winner,terminal_reason,plies,player_decisions,seconds,player_seconds,seconds_per_player_move,c1_forwards
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=01,search_agent1c_small,phase9_selfplay,p10d,red,1,m-4807317aa20e85b31374295d,phase12_match_phase9_opponent_v1@phase12_match_test_v1,win,1.0,red,flag_capture,71,36,12.8484,12.76,0.35444,31786
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=01,search_agent1c_tiny,phase9_selfplay,p10d,red,1,m-4807317aa20e85b31374295d,phase12_match_phase9_opponent_v1@phase12_match_test_v1,win,1.0,red,flag_capture,35,18,2.4094,2.3685,0.13158,5699
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=02,direct_c1,phase9_selfplay,p10d,red,2,m-64a6d5ac5fb12d2d4fec18d7,phase12_match_phase9_opponent_v1@phase12_match_test_v1,loss,0.0,blue,flag_capture,618,309,1.1031,0.5229,0.00169,309
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=02,search_agent1c_medium,phase9_selfplay,p10d,red,2,m-64a6d5ac5fb12d2d4fec18d7,phase12_match_phase9_opponent_v1@phase12_match_test_v1,win,1.0,red,flag_capture,487,244,193.7613,193.192,0.79177,543651
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=02,search_agent1c_small,phase9_selfplay,p10d,red,2,m-64a6d5ac5fb12d2d4fec18d7,phase12_match_phase9_opponent_v1@phase12_match_test_v1,win,1.0,red,flag_capture,863,432,130.213,129.2474,0.29918,355875
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=02,search_agent1c_tiny,phase9_selfplay,p10d,red,2,m-64a6d5ac5fb12d2d4fec18d7,phase12_match_phase9_opponent_v1@phase12_match_test_v1,loss,0.0,blue,flag_capture,954,477,57.5608,56.5196,0.11849,149114
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=03,direct_c1,phase9_selfplay,p10d,red,3,m-01e086bbf822ee8c2ce86790,phase12_match_phase9_opponent_v1@phase12_match_test_v1,loss,0.0,blue,flag_capture,228,114,0.4197,0.1989,0.00174,114
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=03,search_agent1c_medium,phase9_selfplay,p10d,red,3,m-01e086bbf822ee8c2ce86790,phase12_match_phase9_opponent_v1@phase12_match_test_v1,win,1.0,red,flag_capture,143,72,62.4684,62.2881,0.86511,162166
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=03,search_agent1c_small,phase9_selfplay,p10d,red,3,m-01e086bbf822ee8c2ce86790,phase12_match_phase9_opponent_v1@phase12_match_test_v1,loss,0.0,blue,flag_capture,248,124,42.0043,41.6981,0.33628,104327
phase12_match_v1|ms=2026082003|st=phase9_selfplay|src=p10d|pl=red|g=03,search_agent1c_tiny,phase9_selfplay,p10d,red,3,m-01e086bbf822ee8c2ce86790,phase12_match_phase9_opponent_v1@phase12_match_test_v1,loss,0.0,blue,flag_capture,176,88,11.7974,11.5859,0.13166,27518
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=00,direct_c1,scout_rush,neutral,blue,0,m-cb06f1595f9c63379df72494,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,3,1,0.0027,0.0021,0.00211,1
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=00,search_agent1c_medium,scout_rush,neutral,blue,0,m-cb06f1595f9c63379df72494,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,3,1,0.5393,0.5386,0.53861,1403
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=00,search_agent1c_small,scout_rush,neutral,blue,0,m-cb06f1595f9c63379df72494,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,3,1,0.2394,0.2388,0.23882,601
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=00,search_agent1c_tiny,scout_rush,neutral,blue,0,m-cb06f1595f9c63379df72494,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,3,1,0.0965,0.0959,0.09594,217
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=01,direct_c1,scout_rush,neutral,blue,1,m-9e97a050efc9f8b468a03754,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,643,321,0.6499,0.5471,0.0017,321
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=01,search_agent1c_medium,scout_rush,neutral,blue,1,m-9e97a050efc9f8b468a03754,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,520,260,212.4748,212.3488,0.81673,594511
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=01,search_agent1c_small,scout_rush,neutral,blue,1,m-9e97a050efc9f8b468a03754,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,474,237,77.004,76.9006,0.32448,210449
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=01,search_agent1c_tiny,scout_rush,neutral,blue,1,m-9e97a050efc9f8b468a03754,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,414,207,25.5538,25.4672,0.12303,65685
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=02,direct_c1,scout_rush,neutral,blue,2,m-79be0cbaa7dd249e45f67662,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,402,201,0.4234,0.358,0.00178,201
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=02,search_agent1c_medium,scout_rush,neutral,blue,2,m-79be0cbaa7dd249e45f67662,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,206,103,89.1382,89.0876,0.86493,233405
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=02,search_agent1c_small,scout_rush,neutral,blue,2,m-79be0cbaa7dd249e45f67662,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,294,147,51.3122,51.2472,0.34862,130221
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=02,search_agent1c_tiny,scout_rush,neutral,blue,2,m-79be0cbaa7dd249e45f67662,stress_scout_rush@1.0.0,win,1.0,blue,flag_capture,292,146,19.273,19.2108,0.13158,46547
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=03,direct_c1,scout_rush,neutral,blue,3,m-d7089dd3388bd7eac14b3795,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=03,search_agent1c_medium,scout_rush,neutral,blue,3,m-d7089dd3388bd7eac14b3795,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=03,search_agent1c_small,scout_rush,neutral,blue,3,m-d7089dd3388bd7eac14b3795,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=blue|g=03,search_agent1c_tiny,scout_rush,neutral,blue,3,m-d7089dd3388bd7eac14b3795,stress_scout_rush@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=00,direct_c1,scout_rush,neutral,red,0,m-1209e642693a9947b2fa30a0,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,193,97,0.2028,0.1732,0.00179,97
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=00,search_agent1c_medium,scout_rush,neutral,red,0,m-1209e642693a9947b2fa30a0,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,221,111,95.3274,95.2753,0.85834,252842
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=00,search_agent1c_small,scout_rush,neutral,red,0,m-1209e642693a9947b2fa30a0,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,285,143,49.425,49.3644,0.34521,127073
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=00,search_agent1c_tiny,scout_rush,neutral,red,0,m-1209e642693a9947b2fa30a0,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,211,106,13.601,13.559,0.12792,33738
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=01,direct_c1,scout_rush,neutral,red,1,m-916382b4c8705d69dde554ed,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,777,389,0.7808,0.6633,0.00171,389
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=01,search_agent1c_medium,scout_rush,neutral,red,1,m-916382b4c8705d69dde554ed,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,253,127,103.8325,103.7739,0.81712,288724
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=01,search_agent1c_small,scout_rush,neutral,red,1,m-916382b4c8705d69dde554ed,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,689,345,117.5782,117.4229,0.34036,306129
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=01,search_agent1c_tiny,scout_rush,neutral,red,1,m-916382b4c8705d69dde554ed,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,237,119,15.3222,15.2738,0.12835,37907
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=02,direct_c1,scout_rush,neutral,red,2,m-95dce2d76a07eece0d48c414,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,3,2,0.0045,0.0041,0.00204,2
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=02,search_agent1c_medium,scout_rush,neutral,red,2,m-95dce2d76a07eece0d48c414,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,3,2,1.5519,1.5512,0.77562,4257
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=02,search_agent1c_small,scout_rush,neutral,red,2,m-95dce2d76a07eece0d48c414,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,1,1,0.3417,0.3416,0.34157,879
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=02,search_agent1c_tiny,scout_rush,neutral,red,2,m-95dce2d76a07eece0d48c414,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,3,2,0.2445,0.244,0.12198,614
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=03,direct_c1,scout_rush,neutral,red,3,m-a6d9a67d36f0734c337713c9,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,159,80,0.1671,0.1432,0.00179,80
phase12_match_v1|ms=2026082003|st=scout_rush|src=neutral|pl=red|g=03,search_agent1c_medium,scout_rush,neutral,red,3,m-a6d9a67d36f0734c337713c9,stress_scout_rush@1.0.0,win,1.0,red,flag_capture,219,110,86.155,86.1016,0.78274,228356
