iteration,opponent_kind,opponent_identity,games,learner_wins,learner_draws,learner_losses,learner_ewr,red_wins,blue_wins,draws
32,stress_policy,stress_berserker@1.0.0,34,28,0,6,0.8235294117647058,6,28,0
32,stress_policy,stress_chaos@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
32,stress_policy,stress_draw_seeker@1.0.0,35,35,0,0,1.0,35,0,0
32,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
32,stress_policy,stress_miner_rush@1.0.0,34,31,1,2,0.9264705882352942,2,31,1
32,stress_policy,stress_scout_rush@1.0.0,34,29,0,5,0.8529411764705882,29,5,0
33,current_policy,phase9_behavior_v1|ns=canonical|B033,1024,,,,,510,510,4
33,historical_snapshot,phase9_anchor_v1|H000,55,47,0,8,0.8545454545454545,26,29,0
33,historical_snapshot,phase9_archive_v1|ns=canonical|H005,80,62,0,18,0.775,42,38,0
33,historical_snapshot,phase9_archive_v1|ns=canonical|H010,87,66,1,20,0.764367816091954,44,42,1
33,historical_snapshot,phase9_archive_v1|ns=canonical|H015,75,46,0,29,0.6133333333333333,38,37,0
33,historical_snapshot,phase9_archive_v1|ns=canonical|H020,67,41,0,26,0.6119402985074627,35,32,0
33,historical_snapshot,phase9_archive_v1|ns=canonical|H025,80,48,0,32,0.6,38,42,0
33,historical_snapshot,phase9_archive_v1|ns=canonical|H030,68,37,1,30,0.5514705882352942,33,34,1
33,rule_policy,basic_heuristic@1.0.0,46,37,1,8,0.8152173913043478,21,24,1
33,rule_policy,strategic_rule_based@1.1.0,154,107,1,46,0.698051948051948,76,77,1
33,rule_policy,tactical_rule_based@1.0.0,107,85,0,22,0.794392523364486,47,60,0
33,stress_policy,stress_berserker@1.0.0,35,30,0,5,0.8571428571428571,5,30,0
33,stress_policy,stress_chaos@1.0.0,34,34,0,0,1.0,0,34,0
33,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
33,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
33,stress_policy,stress_miner_rush@1.0.0,34,28,1,5,0.8382352941176471,5,28,1
33,stress_policy,stress_scout_rush@1.0.0,34,33,0,1,0.9705882352941176,33,1,0
34,current_policy,phase9_behavior_v1|ns=canonical|B034,1024,,,,,482,541,1
34,historical_snapshot,phase9_anchor_v1|H000,69,51,0,18,0.7391304347826086,27,42,0
34,historical_snapshot,phase9_archive_v1|ns=canonical|H005,67,51,1,15,0.7686567164179104,30,36,1
34,historical_snapshot,phase9_archive_v1|ns=canonical|H010,73,50,0,23,0.684931506849315,32,41,0
34,historical_snapshot,phase9_archive_v1|ns=canonical|H015,74,46,0,28,0.6216216216216216,33,41,0
34,historical_snapshot,phase9_archive_v1|ns=canonical|H020,76,43,0,33,0.5657894736842105,28,48,0
34,historical_snapshot,phase9_archive_v1|ns=canonical|H025,84,52,0,32,0.6190476190476191,42,42,0
34,historical_snapshot,phase9_archive_v1|ns=canonical|H030,69,30,2,37,0.4492753623188406,32,35,2
34,rule_policy,basic_heuristic@1.0.0,46,37,0,9,0.8043478260869565,22,24,0
34,rule_policy,strategic_rule_based@1.1.0,154,115,0,39,0.7467532467532467,82,72,0
34,rule_policy,tactical_rule_based@1.0.0,107,84,0,23,0.7850467289719626,49,58,0
34,stress_policy,stress_berserker@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
34,stress_policy,stress_chaos@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
34,stress_policy,stress_draw_seeker@1.0.0,34,33,0,1,0.9705882352941176,33,1,0
34,stress_policy,stress_information_miser@1.0.0,35,35,0,0,1.0,35,0,0
34,stress_policy,stress_miner_rush@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
34,stress_policy,stress_scout_rush@1.0.0,34,30,0,4,0.8823529411764706,30,4,0
35,current_policy,phase9_behavior_v1|ns=canonical|B035,1024,,,,,514,506,4
35,historical_snapshot,phase9_anchor_v1|H000,83,69,0,14,0.8313253012048193,43,40,0
35,historical_snapshot,phase9_archive_v1|ns=canonical|H005,61,48,0,13,0.7868852459016393,32,29,0
35,historical_snapshot,phase9_archive_v1|ns=canonical|H010,84,58,0,26,0.6904761904761905,38,46,0
35,historical_snapshot,phase9_archive_v1|ns=canonical|H015,66,42,0,24,0.6363636363636364,34,32,0
35,historical_snapshot,phase9_archive_v1|ns=canonical|H020,80,49,1,30,0.61875,35,44,1
35,historical_snapshot,phase9_archive_v1|ns=canonical|H025,75,39,1,35,0.5266666666666666,36,38,1
35,historical_snapshot,phase9_archive_v1|ns=canonical|H030,63,26,0,37,0.4126984126984127,34,29,0
35,rule_policy,basic_heuristic@1.0.0,46,39,0,7,0.8478260869565217,26,20,0
35,rule_policy,strategic_rule_based@1.1.0,154,108,1,45,0.7045454545454546,73,80,1
35,rule_policy,tactical_rule_based@1.0.0,107,78,0,29,0.7289719626168224,54,53,0
35,stress_policy,stress_berserker@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
35,stress_policy,stress_chaos@1.0.0,35,34,1,0,0.9857142857142858,0,34,1
35,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
35,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
35,stress_policy,stress_miner_rush@1.0.0,34,27,0,7,0.7941176470588235,7,27,0
35,stress_policy,stress_scout_rush@1.0.0,34,30,1,3,0.8970588235294118,30,3,1
36,current_policy,phase9_behavior_v1|ns=canonical|B036,1024,,,,,521,501,2
36,historical_snapshot,phase9_anchor_v1|H000,58,51,0,7,0.8793103448275862,29,29,0
36,historical_snapshot,phase9_archive_v1|ns=canonical|H005,66,51,0,15,0.7727272727272727,37,29,0
36,historical_snapshot,phase9_archive_v1|ns=canonical|H010,71,52,1,18,0.7394366197183099,34,36,1
36,historical_snapshot,phase9_archive_v1|ns=canonical|H015,56,36,1,19,0.6517857142857143,24,31,1
36,historical_snapshot,phase9_archive_v1|ns=canonical|H020,63,35,1,27,0.5634920634920635,30,32,1
36,historical_snapshot,phase9_archive_v1|ns=canonical|H025,72,40,0,32,0.5555555555555556,28,44,0
36,historical_snapshot,phase9_archive_v1|ns=canonical|H030,64,38,0,26,0.59375,30,34,0
36,historical_snapshot,phase9_archive_v1|ns=canonical|H035,62,37,0,25,0.5967741935483871,35,27,0
36,rule_policy,basic_heuristic@1.0.0,46,39,0,7,0.8478260869565217,26,20,0
36,rule_policy,strategic_rule_based@1.1.0,154,115,2,37,0.7532467532467533,75,77,2
36,rule_policy,tactical_rule_based@1.0.0,107,79,0,28,0.7383177570093458,54,53,0
36,stress_policy,stress_berserker@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
36,stress_policy,stress_chaos@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
36,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
36,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
36,stress_policy,stress_miner_rush@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
36,stress_policy,stress_scout_rush@1.0.0,35,31,0,4,0.8857142857142857,31,4,0
37,current_policy,phase9_behavior_v1|ns=canonical|B037,1024,,,,,491,528,5
37,historical_snapshot,phase9_anchor_v1|H000,66,55,0,11,0.8333333333333334,40,26,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H005,60,47,0,13,0.7833333333333333,34,26,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H010,74,51,0,23,0.6891891891891891,33,41,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H015,66,38,0,28,0.5757575757575758,38,28,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H020,49,31,0,18,0.6326530612244898,20,29,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H025,71,36,2,33,0.5211267605633803,37,32,2
37,historical_snapshot,phase9_archive_v1|ns=canonical|H030,58,32,0,26,0.5517241379310345,30,28,0
37,historical_snapshot,phase9_archive_v1|ns=canonical|H035,68,31,0,37,0.45588235294117646,33,35,0
37,rule_policy,basic_heuristic@1.0.0,46,34,0,12,0.7391304347826086,25,21,0
37,rule_policy,strategic_rule_based@1.1.0,154,117,2,35,0.7662337662337663,81,71,2
37,rule_policy,tactical_rule_based@1.0.0,107,82,1,24,0.7710280373831776,53,53,1
37,stress_policy,stress_berserker@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
37,stress_policy,stress_chaos@1.0.0,34,32,1,1,0.9558823529411765,1,32,1
37,stress_policy,stress_draw_seeker@1.0.0,34,33,0,1,0.9705882352941176,33,1,0
37,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
37,stress_policy,stress_miner_rush@1.0.0,35,29,2,4,0.8571428571428571,4,29,2
37,stress_policy,stress_scout_rush@1.0.0,34,27,0,7,0.7941176470588235,27,7,0
38,current_policy,phase9_behavior_v1|ns=canonical|B038,1024,,,,,504,517,3
38,historical_snapshot,phase9_anchor_v1|H000,60,47,0,13,0.7833333333333333,35,25,0
38,historical_snapshot,phase9_archive_v1|ns=canonical|H005,68,53,0,15,0.7794117647058824,42,26,0
38,historical_snapshot,phase9_archive_v1|ns=canonical|H010,77,63,0,14,0.8181818181818182,40,37,0
38,historical_snapshot,phase9_archive_v1|ns=canonical|H015,57,30,1,26,0.5350877192982456,30,26,1
38,historical_snapshot,phase9_archive_v1|ns=canonical|H020,60,37,0,23,0.6166666666666667,33,27,0
38,historical_snapshot,phase9_archive_v1|ns=canonical|H025,59,26,0,33,0.4406779661016949,29,30,0
38,historical_snapshot,phase9_archive_v1|ns=canonical|H030,73,36,1,36,0.5,35,37,1
38,historical_snapshot,phase9_archive_v1|ns=canonical|H035,58,31,0,27,0.5344827586206896,30,28,0
38,rule_policy,basic_heuristic@1.0.0,46,37,0,9,0.8043478260869565,26,20,0
38,rule_policy,strategic_rule_based@1.1.0,154,125,0,29,0.8116883116883117,78,76,0
38,rule_policy,tactical_rule_based@1.0.0,107,79,0,28,0.7383177570093458,54,53,0
38,stress_policy,stress_berserker@1.0.0,34,31,0,3,0.9117647058823529,3,31,0
38,stress_policy,stress_chaos@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
38,stress_policy,stress_draw_seeker@1.0.0,35,34,1,0,0.9857142857142858,34,0,1
38,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
38,stress_policy,stress_miner_rush@1.0.0,34,29,0,5,0.8529411764705882,5,29,0
38,stress_policy,stress_scout_rush@1.0.0,34,33,0,1,0.9705882352941176,33,1,0
39,current_policy,phase9_behavior_v1|ns=canonical|B039,1024,,,,,522,499,3
39,historical_snapshot,phase9_anchor_v1|H000,51,39,0,12,0.7647058823529411,21,30,0
39,historical_snapshot,phase9_archive_v1|ns=canonical|H005,71,53,0,18,0.7464788732394366,37,34,0
39,historical_snapshot,phase9_archive_v1|ns=canonical|H010,65,44,0,21,0.676923076923077,27,38,0
39,historical_snapshot,phase9_archive_v1|ns=canonical|H015,53,28,0,25,0.5283018867924528,24,29,0
39,historical_snapshot,phase9_archive_v1|ns=canonical|H020,65,35,0,30,0.5384615384615384,26,39,0
39,historical_snapshot,phase9_archive_v1|ns=canonical|H025,65,29,1,35,0.45384615384615384,28,36,1
39,historical_snapshot,phase9_archive_v1|ns=canonical|H030,68,32,1,35,0.47794117647058826,28,39,1
39,historical_snapshot,phase9_archive_v1|ns=canonical|H035,74,42,1,31,0.5743243243243243,38,35,1
39,rule_policy,basic_heuristic@1.0.0,46,39,0,7,0.8478260869565217,20,26,0
39,rule_policy,strategic_rule_based@1.1.0,154,122,0,32,0.7922077922077922,79,75,0
39,rule_policy,tactical_rule_based@1.0.0,107,81,0,26,0.7570093457943925,55,52,0
39,stress_policy,stress_berserker@1.0.0,35,32,0,3,0.9142857142857143,3,32,0
39,stress_policy,stress_chaos@1.0.0,34,34,0,0,1.0,0,34,0
39,stress_policy,stress_draw_seeker@1.0.0,34,33,0,1,0.9705882352941176,33,1,0
39,stress_policy,stress_information_miser@1.0.0,34,33,1,0,0.9852941176470589,33,0,1
39,stress_policy,stress_miner_rush@1.0.0,34,32,0,2,0.9411764705882353,2,32,0
39,stress_policy,stress_scout_rush@1.0.0,34,30,0,4,0.8823529411764706,30,4,0
40,current_policy,phase9_behavior_v1|ns=canonical|B040,1024,,,,,517,503,4
40,historical_snapshot,phase9_anchor_v1|H000,58,43,1,14,0.75,26,31,1
40,historical_snapshot,phase9_archive_v1|ns=canonical|H005,57,46,0,11,0.8070175438596491,31,26,0
40,historical_snapshot,phase9_archive_v1|ns=canonical|H010,73,51,1,21,0.7054794520547946,41,31,1
40,historical_snapshot,phase9_archive_v1|ns=canonical|H015,55,30,1,24,0.5545454545454546,27,27,1
40,historical_snapshot,phase9_archive_v1|ns=canonical|H020,62,37,0,25,0.5967741935483871,23,39,0
40,historical_snapshot,phase9_archive_v1|ns=canonical|H025,72,41,1,30,0.5763888888888888,36,35,1
40,historical_snapshot,phase9_archive_v1|ns=canonical|H030,62,26,0,36,0.41935483870967744,38,24,0
40,historical_snapshot,phase9_archive_v1|ns=canonical|H035,73,38,0,35,0.5205479452054794,33,40,0
40,rule_policy,basic_heuristic@1.0.0,46,44,0,2,0.9565217391304348,25,21,0
40,rule_policy,strategic_rule_based@1.1.0,154,107,1,46,0.698051948051948,73,80,1
40,rule_policy,tactical_rule_based@1.0.0,107,85,0,22,0.794392523364486,60,47,0
40,stress_policy,stress_berserker@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
40,stress_policy,stress_chaos@1.0.0,34,33,0,1,0.9705882352941176,1,33,0
40,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
40,stress_policy,stress_information_miser@1.0.0,35,34,1,0,0.9857142857142858,34,0,1
40,stress_policy,stress_miner_rush@1.0.0,34,28,1,5,0.8382352941176471,5,28,1
40,stress_policy,stress_scout_rush@1.0.0,34,28,0,6,0.8235294117647058,28,6,0
41,current_policy,phase9_behavior_v1|ns=canonical|B041,1024,,,,,480,533,11
41,historical_snapshot,phase9_anchor_v1|H000,64,51,0,13,0.796875,25,39,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H005,47,40,0,7,0.851063829787234,24,23,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H010,61,46,0,15,0.7540983606557377,32,29,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H015,55,36,0,19,0.6545454545454545,29,26,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H020,53,34,0,19,0.6415094339622641,27,26,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H025,66,44,0,22,0.6666666666666666,33,33,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H030,54,31,0,23,0.5740740740740741,29,25,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H035,61,33,0,28,0.5409836065573771,27,34,0
41,historical_snapshot,phase9_archive_v1|ns=canonical|H040,51,25,0,26,0.49019607843137253,20,31,0
41,rule_policy,basic_heuristic@1.0.0,46,36,0,10,0.782608695652174,21,25,0
41,rule_policy,strategic_rule_based@1.1.0,154,105,0,49,0.6818181818181818,72,82,0
41,rule_policy,tactical_rule_based@1.0.0,107,87,1,19,0.8177570093457944,48,58,1
41,stress_policy,stress_berserker@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
41,stress_policy,stress_chaos@1.0.0,35,30,2,3,0.8857142857142857,3,30,2
41,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
41,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
41,stress_policy,stress_miner_rush@1.0.0,34,25,2,7,0.7647058823529411,7,25,2
41,stress_policy,stress_scout_rush@1.0.0,34,31,0,3,0.9117647058823529,31,3,0
42,current_policy,phase9_behavior_v1|ns=canonical|B042,1024,,,,,518,500,6
42,historical_snapshot,phase9_anchor_v1|H000,62,51,0,11,0.8225806451612904,30,32,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H005,58,42,0,16,0.7241379310344828,24,34,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H010,58,34,0,24,0.5862068965517241,31,27,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H015,57,40,0,17,0.7017543859649122,27,30,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H020,65,43,0,22,0.6615384615384615,32,33,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H025,41,23,0,18,0.5609756097560976,23,18,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H030,56,22,1,33,0.4017857142857143,30,25,1
42,historical_snapshot,phase9_archive_v1|ns=canonical|H035,56,33,0,23,0.5892857142857143,32,24,0
42,historical_snapshot,phase9_archive_v1|ns=canonical|H040,59,26,0,33,0.4406779661016949,32,27,0
42,rule_policy,basic_heuristic@1.0.0,46,37,0,9,0.8043478260869565,22,24,0
42,rule_policy,strategic_rule_based@1.1.0,154,111,1,42,0.724025974025974,65,88,1
42,rule_policy,tactical_rule_based@1.0.0,107,92,0,15,0.8598130841121495,57,50,0
42,stress_policy,stress_berserker@1.0.0,34,29,0,5,0.8529411764705882,5,29,0
42,stress_policy,stress_chaos@1.0.0,34,34,0,0,1.0,0,34,0
42,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
42,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
42,stress_policy,stress_miner_rush@1.0.0,34,26,0,8,0.7647058823529411,8,26,0
42,stress_policy,stress_scout_rush@1.0.0,35,31,0,4,0.8857142857142857,31,4,0
43,current_policy,phase9_behavior_v1|ns=canonical|B043,1024,,,,,497,521,6
43,historical_snapshot,phase9_anchor_v1|H000,60,47,0,13,0.7833333333333333,36,24,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H005,60,51,0,9,0.85,32,28,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H010,63,41,0,22,0.6507936507936508,33,30,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H015,47,32,0,15,0.6808510638297872,29,18,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H020,79,53,0,26,0.6708860759493671,35,44,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H025,55,28,0,27,0.509090909090909,23,32,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H030,41,24,0,17,0.5853658536585366,14,27,0
43,historical_snapshot,phase9_archive_v1|ns=canonical|H035,64,29,1,34,0.4609375,23,40,1
43,historical_snapshot,phase9_archive_v1|ns=canonical|H040,43,22,0,21,0.5116279069767442,23,20,0
43,rule_policy,basic_heuristic@1.0.0,46,32,0,14,0.6956521739130435,23,23,0
43,rule_policy,strategic_rule_based@1.1.0,154,126,0,28,0.8181818181818182,77,77,0
43,rule_policy,tactical_rule_based@1.0.0,107,86,1,20,0.8084112149532711,55,51,1
43,stress_policy,stress_berserker@1.0.0,34,30,0,4,0.8823529411764706,4,30,0
43,stress_policy,stress_chaos@1.0.0,34,34,0,0,1.0,0,34,0
43,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
43,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
43,stress_policy,stress_miner_rush@1.0.0,35,31,0,4,0.8857142857142857,4,31,0
43,stress_policy,stress_scout_rush@1.0.0,34,33,1,0,0.9852941176470589,33,0,1
44,current_policy,phase9_behavior_v1|ns=canonical|B044,1024,,,,,495,525,4
44,historical_snapshot,phase9_anchor_v1|H000,48,41,0,7,0.8541666666666666,28,20,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H005,57,48,0,9,0.8421052631578947,34,23,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H010,61,44,0,17,0.7213114754098361,30,31,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H015,66,44,0,22,0.6666666666666666,34,32,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H020,59,30,0,29,0.5084745762711864,23,36,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H025,47,27,0,20,0.574468085106383,19,28,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H030,51,25,0,26,0.49019607843137253,24,27,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H035,56,31,0,25,0.5535714285714286,28,28,0
44,historical_snapshot,phase9_archive_v1|ns=canonical|H040,67,33,0,34,0.4925373134328358,35,32,0
44,rule_policy,basic_heuristic@1.0.0,46,41,0,5,0.8913043478260869,24,22,0
44,rule_policy,strategic_rule_based@1.1.0,154,115,1,38,0.75,78,75,1
44,rule_policy,tactical_rule_based@1.0.0,107,86,0,21,0.8037383177570093,59,48,0
44,stress_policy,stress_berserker@1.0.0,34,27,0,7,0.7941176470588235,7,27,0
44,stress_policy,stress_chaos@1.0.0,34,33,0,1,0.9705882352941176,1,33,0
44,stress_policy,stress_draw_seeker@1.0.0,35,34,1,0,0.9857142857142858,34,0,1
44,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
44,stress_policy,stress_miner_rush@1.0.0,34,28,1,5,0.8382352941176471,5,28,1
44,stress_policy,stress_scout_rush@1.0.0,34,31,0,3,0.9117647058823529,31,3,0
45,current_policy,phase9_behavior_v1|ns=canonical|B045,1024,,,,,516,504,4
45,historical_snapshot,phase9_anchor_v1|H000,54,46,0,8,0.8518518518518519,27,27,0
45,historical_snapshot,phase9_archive_v1|ns=canonical|H005,55,37,0,18,0.6727272727272727,25,30,0
45,historical_snapshot,phase9_archive_v1|ns=canonical|H010,50,40,0,10,0.8,31,19,0
45,historical_snapshot,phase9_archive_v1|ns=canonical|H015,62,40,1,21,0.6532258064516129,25,36,1
45,historical_snapshot,phase9_archive_v1|ns=canonical|H020,62,45,1,16,0.7338709677419355,29,32,1
45,historical_snapshot,phase9_archive_v1|ns=canonical|H025,49,31,2,16,0.6530612244897959,22,25,2
45,historical_snapshot,phase9_archive_v1|ns=canonical|H030,57,28,0,29,0.49122807017543857,21,36,0
45,historical_snapshot,phase9_archive_v1|ns=canonical|H035,57,33,0,24,0.5789473684210527,30,27,0
45,historical_snapshot,phase9_archive_v1|ns=canonical|H040,66,40,0,26,0.6060606060606061,27,39,0
45,rule_policy,basic_heuristic@1.0.0,46,39,0,7,0.8478260869565217,20,26,0
45,rule_policy,strategic_rule_based@1.1.0,154,116,1,37,0.7564935064935064,82,71,1
45,rule_policy,tactical_rule_based@1.0.0,107,88,0,19,0.822429906542056,50,57,0
45,stress_policy,stress_berserker@1.0.0,35,32,0,3,0.9142857142857143,3,32,0
45,stress_policy,stress_chaos@1.0.0,34,33,0,1,0.9705882352941176,1,33,0
45,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
45,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
45,stress_policy,stress_miner_rush@1.0.0,34,26,3,5,0.8088235294117647,5,26,3
45,stress_policy,stress_scout_rush@1.0.0,34,30,0,4,0.8823529411764706,30,4,0
46,current_policy,phase9_behavior_v1|ns=canonical|B046,1024,,,,,512,506,6
46,historical_snapshot,phase9_anchor_v1|H000,52,46,0,6,0.8846153846153846,28,24,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H010,65,42,0,23,0.6461538461538462,25,40,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H015,64,45,0,19,0.703125,33,31,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H020,53,26,0,27,0.49056603773584906,34,19,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H025,57,29,0,28,0.5087719298245614,29,28,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H030,49,23,0,26,0.46938775510204084,26,23,0
46,historical_snapshot,phase9_archive_v1|ns=canonical|H035,59,29,1,29,0.5,24,34,1
46,historical_snapshot,phase9_archive_v1|ns=canonical|H040,60,24,1,35,0.4083333333333333,22,37,1
46,historical_snapshot,phase9_archive_v1|ns=canonical|H045,53,25,0,28,0.4716981132075472,24,29,0
46,rule_policy,basic_heuristic@1.0.0,46,33,0,13,0.717391304347826,28,18,0
46,rule_policy,strategic_rule_based@1.1.0,154,110,0,44,0.7142857142857143,77,77,0
46,rule_policy,tactical_rule_based@1.0.0,107,92,0,15,0.8598130841121495,53,54,0
46,stress_policy,stress_berserker@1.0.0,34,25,0,9,0.7352941176470589,9,25,0
46,stress_policy,stress_chaos@1.0.0,34,34,0,0,1.0,0,34,0
46,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
46,stress_policy,stress_information_miser@1.0.0,35,35,0,0,1.0,35,0,0
46,stress_policy,stress_miner_rush@1.0.0,34,28,0,6,0.8235294117647058,6,28,0
46,stress_policy,stress_scout_rush@1.0.0,34,30,0,4,0.8823529411764706,30,4,0
47,current_policy,phase9_behavior_v1|ns=canonical|B047,1024,,,,,519,501,4
47,historical_snapshot,phase9_anchor_v1|H000,53,42,0,11,0.7924528301886793,28,25,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H010,64,44,0,20,0.6875,29,35,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H015,47,28,0,19,0.5957446808510638,22,25,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H020,44,26,0,18,0.5909090909090909,24,20,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H025,58,34,0,24,0.5862068965517241,32,26,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H030,58,30,1,27,0.5258620689655172,26,31,1
47,historical_snapshot,phase9_archive_v1|ns=canonical|H035,70,36,0,34,0.5142857142857142,38,32,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H040,68,32,0,36,0.47058823529411764,34,34,0
47,historical_snapshot,phase9_archive_v1|ns=canonical|H045,50,22,0,28,0.44,27,23,0
47,rule_policy,basic_heuristic@1.0.0,46,40,0,6,0.8695652173913043,19,27,0
47,rule_policy,strategic_rule_based@1.1.0,154,120,0,34,0.7792207792207793,75,79,0
47,rule_policy,tactical_rule_based@1.0.0,107,78,1,28,0.7336448598130841,55,51,1
47,stress_policy,stress_berserker@1.0.0,34,31,0,3,0.9117647058823529,3,31,0
47,stress_policy,stress_chaos@1.0.0,35,31,1,3,0.9,3,31,1
47,stress_policy,stress_draw_seeker@1.0.0,34,34,0,0,1.0,34,0,0
47,stress_policy,stress_information_miser@1.0.0,34,34,0,0,1.0,34,0,0
47,stress_policy,stress_miner_rush@1.0.0,34,25,1,8,0.75,8,25,1
47,stress_policy,stress_scout_rush@1.0.0,34,31,0,3,0.9117647058823529,31,3,0
48,current_policy,phase9_behavior_v1|ns=canonical|B048,1024,,,,,498,521,5
48,historical_snapshot,phase9_anchor_v1|H000,54,47,0,7,0.8703703703703703,29,25,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H010,49,29,0,20,0.5918367346938775,27,22,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H015,53,29,0,24,0.5471698113207547,20,33,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H020,57,36,0,21,0.631578947368421,24,33,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H025,54,31,0,23,0.5740740740740741,30,24,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H030,58,37,0,21,0.6379310344827587,33,25,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H035,59,40,0,19,0.6779661016949152,23,36,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H040,71,36,0,35,0.5070422535211268,34,37,0
48,historical_snapshot,phase9_archive_v1|ns=canonical|H045,57,29,0,28,0.5087719298245614,22,35,0
48,rule_policy,basic_heuristic@1.0.0,46,36,0,10,0.782608695652174,23,23,0
48,rule_policy,strategic_rule_based@1.1.0,154,127,0,27,0.8246753246753247,82,72,0
48,rule_policy,tactical_rule_based@1.0.0,107,78,2,27,0.7383177570093458,49,56,2
