state_ordinal,public_state_identity,game_id,decision_index,opponent_stratum,observer_color,opponent_setup_source,progress_bucket,unresolved_pieces,moved_unresolved,learned_worlds,distinct_worlds,fallback_steps,baseline_worlds,baseline_distinct_worlds,mean_marginal_l1,mean_learned_entropy
8549,af75df600005396b259f980a80db4f97ecdde46438152473ce3a990f4043a519,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,1,phase9_selfplay,blue,p10d,early,39,0,18,18,0,4,4,0.547503,2.238635
8550,64b036049389ef341e653d007b7f8fd1a5d57a14f53456d4935dd82724a5d873,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,5,phase9_selfplay,blue,p10d,early,39,2,18,18,0,4,4,0.59754,2.182054
8551,5c1524eb5ef1baff887f4b9ccb65d4a0b18501a0f5eab97e9222787f2cbddb96,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,9,phase9_selfplay,blue,p10d,early,39,4,18,18,0,4,4,0.557516,2.158648
8552,f8b51bd6204054c7280540b54e3e1b72690ddb608e59da9ed778d4c1b0203aa4,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,13,phase9_selfplay,blue,p10d,early,39,6,18,18,0,4,4,0.585635,2.150914
8553,99b8c9d0efaa921309682ce3d7efc38fa02c950851b33bb14117d8b5db5ea076,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,17,phase9_selfplay,blue,p10d,early,39,8,18,18,0,4,4,0.564228,2.139066
8554,bbfc414e905924d4cc0a4fba0c49b8b6925e0bed55a63983d942306c49e7424c,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,21,phase9_selfplay,blue,p10d,early,38,10,18,18,0,4,4,0.544785,2.156678
8555,4f2fc805b6d4bd74b71d72d7254610230d17db2bbe657af34999a00e2430a80a,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,25,phase9_selfplay,blue,p10d,early,38,12,18,18,0,4,4,0.584669,2.136656
8556,7cc2daa939615d625e123bf655ac17022e79aedacf57c0b16c17040ee5b04472,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,29,phase9_selfplay,blue,p10d,early,38,14,18,18,0,4,4,0.601673,2.092789
8557,a5da2af56419ad2b80937224770a49bcee1cd2148f0529af136172e79b085454,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,33,phase9_selfplay,blue,p10d,early,38,16,18,18,0,4,4,0.578531,2.082709
8558,cfcafe2afffb265a41b4252de573a21248973f5e78526ef441808dea03891d13,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,37,phase9_selfplay,blue,p10d,early,38,17,18,18,0,4,4,0.516631,2.072957
8559,a5ad2f84cb901d4932ac35c1573410b19fcd0cdcbf3eeb854a4169ff8d924206,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,41,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.562616,2.049655
8560,df34e8328339ed8c6bae91b093a87f0f4713afcb862109c473abd5ef74646a0a,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,45,phase9_selfplay,blue,p10d,middle,38,20,18,18,0,4,4,0.539449,2.034391
8561,0411e5d7b6103b0dd50fa19d14a76c57f2037bbc59e2fd3cc7822473b460ba74,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,49,phase9_selfplay,blue,p10d,middle,37,19,18,18,0,4,4,0.520559,2.049267
8562,9d6ec67329bb6f4e379091d22b40f89b8944131ae53450bda03618d82d9f4149,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,53,phase9_selfplay,blue,p10d,middle,37,19,18,18,0,4,4,0.566453,2.050008
8563,5758a9ff15538a3fa064140abf079f0486d4c0427ef90f4a3ad1e3ba71887dd4,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,57,phase9_selfplay,blue,p10d,middle,37,19,18,18,0,4,4,0.56623,2.050927
8564,03156f98e442803daa1f9f94a9236f2475f7395c474ed0e53ecd3ef336654a18,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=027|g=1,61,phase9_selfplay,blue,p10d,middle,37,19,18,18,0,4,4,0.527171,2.042307
8565,df2d6fa2222d6be51084073916f4072c8dda2acb08d1c7d15c08368689cbacfb,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=0,0,phase9_selfplay,red,p10d,early,40,0,18,18,0,4,4,0.575227,2.228124
8566,84d66aaed43d824afce352ad28ec653495d34ae37c76fd3216c906087bc8112f,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=0,2,phase9_selfplay,red,p10d,early,39,1,18,18,0,4,4,0.580005,2.22441
8567,2107f79bc0830c50b95063124e3b496eba618e7579d14bd8fc07fdb9a8a9e499,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,1,phase9_selfplay,blue,p10d,early,40,1,18,18,0,4,4,0.57309,2.211467
8568,d73f2e7617cce5f25c0df7d7deb1d967c340713e07391d95d6e6d1b6435c09a6,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,5,phase9_selfplay,blue,p10d,early,39,3,18,18,0,4,4,0.57783,2.154999
8569,6ab5a1bced580feb424a1aa617bc32b4b3e2ad9ff82e641337225e03ccf17d35,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,9,phase9_selfplay,blue,p10d,early,39,4,18,18,0,4,4,0.564395,2.13327
8570,b8160ee5d87cd019092084c9d1a7ac8205e939e6e31a2a5ea531913eb614c54a,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,13,phase9_selfplay,blue,p10d,early,39,6,18,18,0,4,4,0.582378,2.109308
8571,20ca2a636d00366820e05edf5f50a39094010118d83fa5a67263eca219d9ba7c,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,19,phase9_selfplay,blue,p10d,early,39,8,18,18,0,4,4,0.574281,2.088933
8572,004c11cca10e48115f191ba3dcfcdfc109e594cba6a48234f9d1473f69baaabb,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,23,phase9_selfplay,blue,p10d,early,39,9,18,18,0,4,4,0.533608,2.046006
8573,d292535906645def06da1076d5199fedeb884889c7ccf6f1cf5e1e95921ebd7d,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,27,phase9_selfplay,blue,p10d,early,39,11,18,18,0,4,4,0.535426,2.031773
8574,af55c31a958d06cde896ffc5f9bb30d12caf38f1f49d3235e919da48b337d599,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,31,phase9_selfplay,blue,p10d,early,39,13,18,18,0,4,4,0.552655,2.007499
8575,a562430b3a4288a3108b0b0b67a2986dfbe0cbb7284de33efacce4f10437e7e7,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,37,phase9_selfplay,blue,p10d,early,39,16,18,18,0,4,4,0.535174,1.999785
8576,f70ee0c3bfffd63f76aeed49832273d4fa8d67155fcfa44611b598fc9b6e1879,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,41,phase9_selfplay,blue,p10d,middle,39,18,18,18,0,4,4,0.557221,1.981701
8577,0ef92464b4aef2ac5ce8e017d98c0e9770e1382e381213faffee29dc7f8c98f2,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,45,phase9_selfplay,blue,p10d,middle,39,19,18,18,0,4,4,0.518079,1.946345
8578,8e89465f26edcab56c33631443ba712a989bd06bffbf562d243eb74578368a39,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,49,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.520334,1.956413
8579,9e50fe967c98c72a574fa304905610b8cfed7d70054d77df385b269ba8eb3202,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,55,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.52028,1.945346
8580,8e439aecb038cdbf0ebe3bf8d45afe29c1fbe130bf61c56b29c660673da6ba4d,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,59,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.536393,1.946646
8581,ac7962208c2d6ce52b1e896c4eee60dbc58b3ed8e7880148dab52ec6b8a11232,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,63,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.560601,1.947253
8582,714db95dd384d66c0b7bf99c126320aedbee1e0e3c47718c724e4f2ccc7edefc,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=028|g=1,67,phase9_selfplay,blue,p10d,middle,38,19,18,18,0,4,4,0.530074,1.947337
8583,85317bf477eb6cc1971e2a6cef7e6d9fe431e305c4900e80151d8e10b7c7c245,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,0,phase9_selfplay,red,p10d,early,40,0,18,18,0,4,4,0.548275,2.230809
8584,176496a9ab7d1714545001b39a4b9dcb735d342681dc027d381b349651b0fe30,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,2,phase9_selfplay,red,p10d,early,39,1,18,18,0,4,4,0.584328,2.227495
8585,203ffbf8ec17a83c55960752ddc9d818e88a891f15aa363b872e75bb9f76561b,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,6,phase9_selfplay,red,p10d,early,38,3,18,18,0,4,4,0.56522,2.211251
8586,1fd01b17b8993767cc74d5638cdf5b2f1d29d037bdde6c912022445198ba7422,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,10,phase9_selfplay,red,p10d,early,38,5,18,18,0,4,4,0.572121,2.173787
8587,a9087b07662ae14730fbf41682cf37ad6eca532657d40320cc6e4170e860503e,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,14,phase9_selfplay,red,p10d,early,38,7,18,18,0,4,4,0.544449,2.171275
8588,ba1542b88e0d5ae4b3de5c60ccf1a1873573a1cf5831c62bec0444783b0c3598,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,18,phase9_selfplay,red,p10d,early,38,9,18,18,0,4,4,0.609592,2.14808
8589,08f425000e4207b1391ed5e6297b7ec35d91dab3b616ce7cbab2ae939453a909,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,20,phase9_selfplay,red,p10d,early,38,10,18,18,0,4,4,0.584865,2.131251
8590,86f6998d53f9ebbb823d669f359cf376e38c1e2a2f1d04368193c408865dd2d8,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,24,phase9_selfplay,red,p10d,early,38,11,18,18,0,4,4,0.549305,2.132018
8591,fdf257818375689a56a16beac6e9d0aca1e4b3fc4ec82ede24021f79156bf66c,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,28,phase9_selfplay,red,p10d,early,38,11,18,18,0,4,4,0.569092,2.138503
8592,fd2c357f44c454c9122e762135fef32a0c3a2a8320328e32e3802e77f0fc7e49,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,32,phase9_selfplay,red,p10d,early,38,13,18,18,0,4,4,0.583644,2.114768
8593,f0121c99fe4baf30ec480ca384e61098171d97872be4f445a064592550cc8234,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,36,phase9_selfplay,red,p10d,early,38,14,18,18,0,4,4,0.569934,2.099363
8594,0bae770864a9c018631734c54371053a38bc3b5a2d3283b49c7f88a753ee310c,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,38,phase9_selfplay,red,p10d,early,38,15,18,18,0,4,4,0.550662,2.09041
8595,a5ca8cc2b5ab345ac107a9c2bca7efee4e156bbd06e4191c232ab9e7d22c66aa,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,42,phase9_selfplay,red,p10d,middle,38,16,18,18,0,4,4,0.533603,2.069131
8596,4696c13564a7c2b41014791d3d8de565f14b864ac0a4bce5972540dc8a0ac96f,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,46,phase9_selfplay,red,p10d,middle,38,16,18,18,0,4,4,0.548389,2.073999
8597,9335bcd79249a821a1b2ce59296483e44b9b678dbcfe9fd05df6809b0c6cf8dc,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,50,phase9_selfplay,red,p10d,middle,38,16,18,18,0,4,4,0.566256,2.065153
8598,5772675ff56a8cdf7d2a7e2b08f0b385765675fdf45fb7cf66153433d8a4afba,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=0,54,phase9_selfplay,red,p10d,middle,38,16,18,18,0,4,4,0.549553,2.057583
8599,66f401453ed05bc426ab4a2ec1ca690688fe1e99e176383b86699cf831d7411b,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=029|g=1,1,phase9_selfplay,blue,p10d,early,39,0,18,18,0,4,4,0.558839,2.239905
8600,7d9c5c4079774a0e0a2dba94ff47195976f3ea64812d03463391efaa6d47f7cf,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,0,phase9_selfplay,red,p10d,early,40,0,18,18,0,4,4,0.584975,2.226558
8601,416179d5bdfdd2a170406111cf8f397b5643b0259f68a9dc194f708c456556d3,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,10,phase9_selfplay,red,p10d,early,38,4,18,18,0,4,4,0.573445,2.159808
8602,dc681278bbd7d0fc9ea57e6863b30a17d8dc803223d764639298470b2bb04010,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,22,phase9_selfplay,red,p10d,early,38,9,18,18,0,4,4,0.554284,2.095244
8603,4468735aeb6dab5b8bad40c68269db5ec57fcb3ba503ee0944b806842125d31b,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,32,phase9_selfplay,red,p10d,early,38,12,18,18,0,4,4,0.550214,2.053998
8604,43718c8e9bd39c9adbbf00e086cdc0f9daa751edc47a7b5239f2c7476b29a70e,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,44,phase9_selfplay,red,p10d,middle,38,12,18,18,0,4,4,0.532351,2.064272
8605,c6a7623e24723c749e6ff8e9b67e97956498554d883fba93da675c1d7ee748a5,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,56,phase9_selfplay,red,p10d,middle,37,11,18,18,0,4,4,0.59332,2.083148
8606,38b8461022768f86c693967e18df6d34559c7a07464d304c683c33ef86a21ad9,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,66,phase9_selfplay,red,p10d,middle,37,14,18,18,0,4,4,0.544174,2.046343
8607,bd9bd74b172299455f41faa88bff2091e2b82c6b689816e7597b38338fff2892,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,78,phase9_selfplay,red,p10d,middle,37,17,18,18,0,4,4,0.562277,1.994757
8608,a528351bacd968abf1d7d70275469d39cb9aa962d7454312f5297349b403bd04,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,90,phase9_selfplay,red,p10d,middle,37,18,18,18,0,4,4,0.520819,1.978237
8609,ec4af87d656c25c6a1d6d109271dfd2c7e52f7435cc3981de0d3c27cff331572,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,100,phase9_selfplay,red,p10d,middle,37,18,18,18,0,4,4,0.54141,1.977662
8610,47670fc716babfbaf2279530a6ca8f8d16983bc51e877d62d1d7cb71deb0d61d,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,112,phase9_selfplay,red,p10d,middle,36,18,18,18,0,4,4,0.577445,2.034157
8611,1837c648e5afad797ba0b4510fe68e429dafd6a67d7c429d08abb5b049578e5e,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,122,phase9_selfplay,red,p10d,late,36,18,18,18,0,4,4,0.562854,2.033245
8612,f0b9e6c8efec597b59e3ceba43d923e10ab8210155abb2cc6782d051ce3c8a33,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,134,phase9_selfplay,red,p10d,late,36,18,18,18,0,4,4,0.50851,2.018189
8613,a735133cc4d7e62a751a3156e495240f8aa7d6110a54854578ea64a64beaf805,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,146,phase9_selfplay,red,p10d,late,36,18,18,18,0,4,4,0.567581,2.010979
8614,8f2727a04b525e1c2f2b87d9a44af32ca01d71bc33ccde518c13ff59e90ed38f,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,156,phase9_selfplay,red,p10d,late,36,18,18,18,0,4,4,0.554637,2.006763
8615,018652c7d0972bd32bac3888651bad3662b7aeb720057ddb2915b0e5b53311ee,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=0,168,phase9_selfplay,red,p10d,late,36,18,18,18,0,4,4,0.538376,2.015672
8616,7c07b2f622eeeb962b2c0bfeae9905ab419f24449abed503e152844f78bbd714,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,1,phase9_selfplay,blue,p10d,early,40,1,18,18,0,4,4,0.577249,2.2158
8617,088021ae969d6b5f1c57b9d31072959aed2679212b8231d6c506bbcf3b5cc934,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,33,phase9_selfplay,blue,p10d,early,39,15,18,18,0,4,4,0.563391,2.020651
8618,32560def44e43492daf9ae3f8230988247c987a85f253c3bfa7b595e400aac18,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,67,phase9_selfplay,blue,p10d,middle,37,18,18,18,0,4,4,0.534831,1.9985
8619,1fa6a7602dc2560e2895abd98245eb608c09dcecce2dd449f0e92824e6441dc5,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,101,phase9_selfplay,blue,p10d,middle,36,18,18,18,0,4,4,0.535426,1.98312
8620,7d247e2720f1996a7547444769a0bc3f9af34cb4d58d6bc5fc1afcd1fdfe9264,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,135,phase9_selfplay,blue,p10d,late,36,20,18,18,0,4,4,0.535489,1.977549
8621,95b30809b8b0d8d2cdd42c3ff79276e8d310af3b90ce7ae37cfc340904d5fedd,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,169,phase9_selfplay,blue,p10d,late,34,19,18,18,0,4,4,0.541832,1.948848
8622,1bc66803be67f42c2a298ed9a3a3a51d3dc0e315fe6742b05e9d3a34c5be7c4e,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,201,phase9_selfplay,blue,p10d,late,34,19,18,18,0,4,4,0.501284,1.929778
8623,e0ae689dd5a8efa0dc4d71fd225ceca96bbefe64c51b82107ba30212c63f423e,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,235,phase9_selfplay,blue,p10d,late,34,19,18,18,0,4,4,0.532501,1.936634
8624,67900956c6f4a489d86daf6aa54f2be650d5b1fa1e6a040bcdec6fb276f3a479,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,269,phase9_selfplay,blue,p10d,late,33,18,18,18,0,4,4,0.511982,1.94339
8625,4d4aa94666536b9e4f9480ad9f3ab194b9062418626b751dff3a4741f68d5961,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,303,phase9_selfplay,blue,p10d,late,33,18,18,18,0,4,4,0.552468,1.923199
8626,8ba2a0ecb824cda156a4ccd299319ccfa3465688a30da92d674b72057745f758,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,337,phase9_selfplay,blue,p10d,late,31,17,18,18,0,4,4,0.562122,1.925779
8627,273ef2b92f69bdd7f7d1c122043d898c1063d2c357be11e6d5cf4484155c2034,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,369,phase9_selfplay,blue,p10d,late,25,13,18,18,0,4,4,0.459868,1.621747
8628,a91c1e7979678a1ee3d1a63a0088757f5a475d705101cce08ae90332b181c6e1,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,403,phase9_selfplay,blue,p10d,late,20,10,18,18,0,4,4,0.440198,1.254001
8629,32e7a83c77aaa5fe5e7161401421f6015fb130da2fc75f1b977193f2850cf979,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,437,phase9_selfplay,blue,p10d,late,12,4,18,18,0,4,4,0.430298,1.126033
8630,c0aef37c506c52df9dc8a192cb8304cd75724f2a59657f5f1471904e959a641a,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,471,phase9_selfplay,blue,p10d,late,11,3,18,18,0,4,4,0.451898,1.062549
8631,2bfd47604fabdad724e9df0c75c5289d177fda699666f2ddb8b1bbd5b2dad8ce,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=030|g=1,505,phase9_selfplay,blue,p10d,late,10,2,18,18,0,4,4,0.513402,0.97715
8632,8ee9c1297b38044c0ceed47b66ca104bd71f49dc4ec13a0236f2f9500070850d,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,0,phase9_selfplay,red,p10d,early,40,0,18,18,0,4,4,0.560217,2.2358
8633,cff7909aa2e7f75714dd03c12ae500b5b63f971b3a7640935e32f02d76cca1a3,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,22,phase9_selfplay,red,p10d,early,39,9,18,18,0,4,4,0.579179,2.09599
8634,f01cab0158705af918e9321ce0e49945ff1d85cdc744dd6f3d2986923e8a0655,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,44,phase9_selfplay,red,p10d,middle,37,9,18,18,0,4,4,0.568305,2.168621
8635,fe388062b8bf0373b197317b9e7c1f6198a0208ce6eb3ef7be2fdeea3b333bf1,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,68,phase9_selfplay,red,p10d,middle,36,10,18,18,0,4,4,0.556587,2.183387
8636,beb860e91b3cd47048f11a253159eb98bf17d485e8be4c02b6d4371207443ff3,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,90,phase9_selfplay,red,p10d,middle,36,10,18,18,0,4,4,0.576315,2.178967
8637,97bd6bc064eb80273d22287919347fc65ef3979501947c0ed29e0b9e764a19e9,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,112,phase9_selfplay,red,p10d,middle,33,10,18,18,0,4,4,0.548157,2.159078
8638,cff55aebcd0a65a0212250fe5bdbf51688381b0cfe4acc89e0362bd3e1d2a220,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,136,phase9_selfplay,red,p10d,late,33,12,18,18,0,4,4,0.545158,2.154278
8639,e75da699a54a359cda9146b7202098516bf0486760b84999eddadf80d23b0389,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,158,phase9_selfplay,red,p10d,late,33,12,18,18,0,4,4,0.577947,2.15411
8640,779a507d0e7d06a198f3348b98da1f9d313016cdc8d7cebe8992fa1d1afc9ad7,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,182,phase9_selfplay,red,p10d,late,33,12,18,18,0,4,4,0.517295,2.155314
8641,262b449ed4713710fb7c53842f88b477bf00d72df065bfb25e4fe0c9abcd2f7d,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,204,phase9_selfplay,red,p10d,late,31,10,18,18,0,4,4,0.574663,2.09744
8642,e816b66105f1846a471fd50b73c71b74a9bc2613de421c95e0efb895757eecf8,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,226,phase9_selfplay,red,p10d,late,25,5,18,18,0,4,4,0.535606,2.014219
8643,548ecb28cb64545a0d5fba7a8dba48925884003019dc399a58b54fa03abe64e9,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,250,phase9_selfplay,red,p10d,late,24,7,18,18,0,4,4,0.494443,2.034034
8644,19bbb8f6397998a7d30944725724e3564a1df605ae7bba2937b71d01b201f9f8,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,272,phase9_selfplay,red,p10d,late,21,7,18,18,0,4,4,0.51149,2.010827
8645,291482e86b0cfea6192ae31c05332a0c1bc495fd91a7c7d0598e6a05c405ed69,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,294,phase9_selfplay,red,p10d,late,19,5,18,18,0,4,4,0.559028,2.006457
8646,5277b1511db6ba9c9aba13a7b5783cc0d44696edfe0fbe5e37e6e7301f78078b,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,318,phase9_selfplay,red,p10d,late,17,3,18,18,0,4,4,0.521567,2.070232
8647,af52362899b7febd10cde8249a9152b94855ae877d2573cf509177edc58510b1,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=0,340,phase9_selfplay,red,p10d,late,15,2,18,18,0,4,4,0.473003,1.848904
8648,9da0aa69b1efb522453afd947c78e30d9c53558b0aae408b511aca91dc67ad97,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,1,phase9_selfplay,blue,p10d,early,39,0,18,18,0,4,4,0.590219,2.240202
8649,3d9c75dce95d0b5c72306fd0ef5a06e5b3c17e083738b63008c9eed4b7c235a0,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,21,phase9_selfplay,blue,p10d,early,37,6,18,18,0,4,4,0.547578,2.131592
8650,fca0313cbd105c86564a8f6241a364c591d0e818e4f58c2400d581f0668f01b4,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,43,phase9_selfplay,blue,p10d,middle,37,14,18,18,0,4,4,0.515937,2.03142
