benchmark_state_id,state_ordinal,configuration,worlds,opponent_stratum,observer_color,progress_bucket,unresolved_pieces,hidden_pieces,public_state_identity,document_ms,forward_ms,sampling_ms,total_ms
phase11_benchmark_state_v1|ms=2026081901|n=251,251,forward_plus_16_worlds,16,basic_rule,red,middle,15,15,6a688e3818b0794f519106e96c2be141aeec852b135a1ad4ed5660c4aa3531d1,0.273417,1.460333,7.198833,8.932583
phase11_benchmark_state_v1|ms=2026081901|n=251,251,forward_plus_32_worlds,32,basic_rule,red,middle,15,15,6a688e3818b0794f519106e96c2be141aeec852b135a1ad4ed5660c4aa3531d1,0.261667,1.329333,14.118,15.709
phase11_benchmark_state_v1|ms=2026081901|n=251,251,forward_plus_64_worlds,64,basic_rule,red,middle,15,15,6a688e3818b0794f519106e96c2be141aeec852b135a1ad4ed5660c4aa3531d1,0.263833,1.358625,27.935125,29.557583
phase11_benchmark_state_v1|ms=2026081901|n=252,252,forward_only,0,basic_rule,red,middle,19,19,fd35b8274de31eccb84d6d14ccc54a50fc98be3ee51b1ba2d8218d5b205b549a,0.275125,1.491333,0.067125,1.833583
phase11_benchmark_state_v1|ms=2026081901|n=252,252,forward_plus_16_worlds,16,basic_rule,red,middle,19,19,fd35b8274de31eccb84d6d14ccc54a50fc98be3ee51b1ba2d8218d5b205b549a,0.248625,1.268042,7.973042,9.489709
phase11_benchmark_state_v1|ms=2026081901|n=252,252,forward_plus_32_worlds,32,basic_rule,red,middle,19,19,fd35b8274de31eccb84d6d14ccc54a50fc98be3ee51b1ba2d8218d5b205b549a,0.255208,1.305792,15.69625,17.25725
phase11_benchmark_state_v1|ms=2026081901|n=252,252,forward_plus_64_worlds,64,basic_rule,red,middle,19,19,fd35b8274de31eccb84d6d14ccc54a50fc98be3ee51b1ba2d8218d5b205b549a,0.263625,1.398916,31.16225,32.824791
phase11_benchmark_state_v1|ms=2026081901|n=253,253,forward_only,0,basic_rule,red,middle,22,22,c1e621f51226efd75210c967108ed29aeaf4a005b8c5acaf156ede44d00db4ee,0.280209,1.557875,0.081791,1.919875
phase11_benchmark_state_v1|ms=2026081901|n=253,253,forward_plus_16_worlds,16,basic_rule,red,middle,22,22,c1e621f51226efd75210c967108ed29aeaf4a005b8c5acaf156ede44d00db4ee,0.253417,1.280958,8.5805,10.114875
phase11_benchmark_state_v1|ms=2026081901|n=253,253,forward_plus_32_worlds,32,basic_rule,red,middle,22,22,c1e621f51226efd75210c967108ed29aeaf4a005b8c5acaf156ede44d00db4ee,0.254958,1.335834,16.797541,18.388333
phase11_benchmark_state_v1|ms=2026081901|n=253,253,forward_plus_64_worlds,64,basic_rule,red,middle,22,22,c1e621f51226efd75210c967108ed29aeaf4a005b8c5acaf156ede44d00db4ee,0.271834,1.328166,33.308667,34.908667
phase11_benchmark_state_v1|ms=2026081901|n=254,254,forward_only,0,basic_rule,red,middle,24,24,f7ab9b95c3150d820079c4655d7c6a11df180b5ae3cc2315013f8c75fa7c9803,0.295375,1.4745,0.083583,1.853458
phase11_benchmark_state_v1|ms=2026081901|n=254,254,forward_plus_16_worlds,16,basic_rule,red,middle,24,24,f7ab9b95c3150d820079c4655d7c6a11df180b5ae3cc2315013f8c75fa7c9803,0.265625,1.36675,9.025833,10.658208
phase11_benchmark_state_v1|ms=2026081901|n=254,254,forward_plus_32_worlds,32,basic_rule,red,middle,24,24,f7ab9b95c3150d820079c4655d7c6a11df180b5ae3cc2315013f8c75fa7c9803,0.264667,1.308417,17.852333,19.425417
phase11_benchmark_state_v1|ms=2026081901|n=254,254,forward_plus_64_worlds,64,basic_rule,red,middle,24,24,f7ab9b95c3150d820079c4655d7c6a11df180b5ae3cc2315013f8c75fa7c9803,0.267416,1.330667,34.931333,36.529416
phase11_benchmark_state_v1|ms=2026081901|n=255,255,forward_only,0,basic_rule,red,middle,26,26,99128531f905044d6206bc57e05b14ed6d2cd87dfdb2d7892c92ba58f3539276,0.27575,1.422292,0.08925,1.787292
phase11_benchmark_state_v1|ms=2026081901|n=255,255,forward_plus_16_worlds,16,basic_rule,red,middle,26,26,99128531f905044d6206bc57e05b14ed6d2cd87dfdb2d7892c92ba58f3539276,0.252583,1.264042,9.3275,10.844125
phase11_benchmark_state_v1|ms=2026081901|n=255,255,forward_plus_32_worlds,32,basic_rule,red,middle,26,26,99128531f905044d6206bc57e05b14ed6d2cd87dfdb2d7892c92ba58f3539276,0.258875,1.297292,18.593458,20.149625
phase11_benchmark_state_v1|ms=2026081901|n=255,255,forward_plus_64_worlds,64,basic_rule,red,middle,26,26,99128531f905044d6206bc57e05b14ed6d2cd87dfdb2d7892c92ba58f3539276,0.259125,1.343125,36.876042,38.478292
phase11_benchmark_state_v1|ms=2026081901|n=256,256,forward_only,0,basic_rule,red,middle,28,28,23fae700de33e83d567508f676f004f431052d868261c45fcdd34d3afdd61843,0.288208,1.533667,0.096041,1.917916
phase11_benchmark_state_v1|ms=2026081901|n=256,256,forward_plus_16_worlds,16,basic_rule,red,middle,28,28,23fae700de33e83d567508f676f004f431052d868261c45fcdd34d3afdd61843,0.258584,1.288125,9.657291,11.204
phase11_benchmark_state_v1|ms=2026081901|n=256,256,forward_plus_32_worlds,32,basic_rule,red,middle,28,28,23fae700de33e83d567508f676f004f431052d868261c45fcdd34d3afdd61843,0.261666,1.317917,19.491417,21.071
phase11_benchmark_state_v1|ms=2026081901|n=256,256,forward_plus_64_worlds,64,basic_rule,red,middle,28,28,23fae700de33e83d567508f676f004f431052d868261c45fcdd34d3afdd61843,0.298292,1.695417,37.257875,39.251584
phase11_benchmark_state_v1|ms=2026081901|n=257,257,forward_only,0,basic_rule,red,middle,29,29,d05be7165b867acad6e6a636053ad9cf3f74e65b90a7ea6c6e770a7a3107601f,0.272292,1.433542,0.095166,1.801
phase11_benchmark_state_v1|ms=2026081901|n=257,257,forward_plus_16_worlds,16,basic_rule,red,middle,29,29,d05be7165b867acad6e6a636053ad9cf3f74e65b90a7ea6c6e770a7a3107601f,0.249417,1.266583,9.747334,11.263334
phase11_benchmark_state_v1|ms=2026081901|n=257,257,forward_plus_32_worlds,32,basic_rule,red,middle,29,29,d05be7165b867acad6e6a636053ad9cf3f74e65b90a7ea6c6e770a7a3107601f,0.257,1.310792,19.292167,20.859959
phase11_benchmark_state_v1|ms=2026081901|n=257,257,forward_plus_64_worlds,64,basic_rule,red,middle,29,29,d05be7165b867acad6e6a636053ad9cf3f74e65b90a7ea6c6e770a7a3107601f,0.251209,1.321958,38.846125,40.419292
phase11_benchmark_state_v1|ms=2026081901|n=258,258,forward_only,0,basic_rule,red,middle,31,31,7f767b054d8c029fc187c5533c7fbecf902643150be586f9c0994f3b9c852ca9,0.271666,1.426875,0.1015,1.800041
phase11_benchmark_state_v1|ms=2026081901|n=258,258,forward_plus_16_worlds,16,basic_rule,red,middle,31,31,7f767b054d8c029fc187c5533c7fbecf902643150be586f9c0994f3b9c852ca9,0.247167,1.27775,10.216833,11.74175
phase11_benchmark_state_v1|ms=2026081901|n=258,258,forward_plus_32_worlds,32,basic_rule,red,middle,31,31,7f767b054d8c029fc187c5533c7fbecf902643150be586f9c0994f3b9c852ca9,0.253042,1.32775,20.012625,21.593417
phase11_benchmark_state_v1|ms=2026081901|n=258,258,forward_plus_64_worlds,64,basic_rule,red,middle,31,31,7f767b054d8c029fc187c5533c7fbecf902643150be586f9c0994f3b9c852ca9,0.2685,1.368083,40.733458,42.370041
phase11_benchmark_state_v1|ms=2026081901|n=259,259,forward_only,0,basic_rule,red,middle,33,33,4a69d08f3e4bcfc0864a094d673aeb9cb48fd27982fa91dcab086a95e75224cb,0.287125,1.657917,0.115666,2.060708
phase11_benchmark_state_v1|ms=2026081901|n=259,259,forward_plus_16_worlds,16,basic_rule,red,middle,33,33,4a69d08f3e4bcfc0864a094d673aeb9cb48fd27982fa91dcab086a95e75224cb,0.254166,1.38525,10.648209,12.287625
phase11_benchmark_state_v1|ms=2026081901|n=259,259,forward_plus_32_worlds,32,basic_rule,red,middle,33,33,4a69d08f3e4bcfc0864a094d673aeb9cb48fd27982fa91dcab086a95e75224cb,0.257584,1.569583,21.162833,22.99
phase11_benchmark_state_v1|ms=2026081901|n=259,259,forward_plus_64_worlds,64,basic_rule,red,middle,33,33,4a69d08f3e4bcfc0864a094d673aeb9cb48fd27982fa91dcab086a95e75224cb,0.268917,1.501042,43.204125,44.974084
phase11_benchmark_state_v1|ms=2026081901|n=260,260,forward_only,0,basic_rule,red,late,2,2,06723e6b164a1239c69a37eacbf510f84c647d668a116de042b267a0abca1e9b,0.268375,1.6575,0.017958,1.943833
phase11_benchmark_state_v1|ms=2026081901|n=260,260,forward_plus_16_worlds,16,basic_rule,red,late,2,2,06723e6b164a1239c69a37eacbf510f84c647d668a116de042b267a0abca1e9b,0.253833,1.392375,4.636917,6.283125
phase11_benchmark_state_v1|ms=2026081901|n=260,260,forward_plus_32_worlds,32,basic_rule,red,late,2,2,06723e6b164a1239c69a37eacbf510f84c647d668a116de042b267a0abca1e9b,0.257083,1.462667,8.799083,10.518833
phase11_benchmark_state_v1|ms=2026081901|n=260,260,forward_plus_64_worlds,64,basic_rule,red,late,2,2,06723e6b164a1239c69a37eacbf510f84c647d668a116de042b267a0abca1e9b,0.256459,1.401666,17.962459,19.620584
phase11_benchmark_state_v1|ms=2026081901|n=261,261,forward_only,0,basic_rule,red,late,5,5,f11ae2c35df565644e3205cec1a043f864a436b6a339d485eb59aee45e8ea207,0.267959,1.531916,0.026584,1.826459
phase11_benchmark_state_v1|ms=2026081901|n=261,261,forward_plus_16_worlds,16,basic_rule,red,late,5,5,f11ae2c35df565644e3205cec1a043f864a436b6a339d485eb59aee45e8ea207,0.24775,1.358291,5.015375,6.621416
phase11_benchmark_state_v1|ms=2026081901|n=261,261,forward_plus_32_worlds,32,basic_rule,red,late,5,5,f11ae2c35df565644e3205cec1a043f864a436b6a339d485eb59aee45e8ea207,0.245375,1.733,9.934833,11.913208
phase11_benchmark_state_v1|ms=2026081901|n=261,261,forward_plus_64_worlds,64,basic_rule,red,late,5,5,f11ae2c35df565644e3205cec1a043f864a436b6a339d485eb59aee45e8ea207,0.2615,1.492333,20.115167,21.869
phase11_benchmark_state_v1|ms=2026081901|n=262,262,forward_only,0,basic_rule,red,late,8,8,1525dec0870863e2a9b9b38b588788d2d737a2ec7a4735112d75eff31a758e15,0.2985,1.967333,0.043917,2.30975
phase11_benchmark_state_v1|ms=2026081901|n=262,262,forward_plus_16_worlds,16,basic_rule,red,late,8,8,1525dec0870863e2a9b9b38b588788d2d737a2ec7a4735112d75eff31a758e15,0.261625,1.429541,5.677625,7.368791
phase11_benchmark_state_v1|ms=2026081901|n=262,262,forward_plus_32_worlds,32,basic_rule,red,late,8,8,1525dec0870863e2a9b9b38b588788d2d737a2ec7a4735112d75eff31a758e15,0.250417,1.393583,11.559,13.203
phase11_benchmark_state_v1|ms=2026081901|n=262,262,forward_plus_64_worlds,64,basic_rule,red,late,8,8,1525dec0870863e2a9b9b38b588788d2d737a2ec7a4735112d75eff31a758e15,0.261375,1.521042,23.348458,25.130875
phase11_benchmark_state_v1|ms=2026081901|n=263,263,forward_only,0,basic_rule,red,late,10,10,3e4c3cb28a3dae8c4769889261fb9b66f99743bd1598f1d9ac811488d6849bb8,0.281042,1.600458,0.044625,1.926125
phase11_benchmark_state_v1|ms=2026081901|n=263,263,forward_plus_16_worlds,16,basic_rule,red,late,10,10,3e4c3cb28a3dae8c4769889261fb9b66f99743bd1598f1d9ac811488d6849bb8,0.255416,1.376042,6.247708,7.879166
phase11_benchmark_state_v1|ms=2026081901|n=263,263,forward_plus_32_worlds,32,basic_rule,red,late,10,10,3e4c3cb28a3dae8c4769889261fb9b66f99743bd1598f1d9ac811488d6849bb8,0.269708,1.424625,12.117833,13.812166
phase11_benchmark_state_v1|ms=2026081901|n=263,263,forward_plus_64_worlds,64,basic_rule,red,late,10,10,3e4c3cb28a3dae8c4769889261fb9b66f99743bd1598f1d9ac811488d6849bb8,0.270625,1.527792,23.941875,25.740292
phase11_benchmark_state_v1|ms=2026081901|n=264,264,forward_only,0,basic_rule,red,late,11,11,ebe50d677eb609aba51d6393ae3f4082848c3b29724ae8b8944dec39a155afd5,0.2765,1.507125,0.046417,1.830042
phase11_benchmark_state_v1|ms=2026081901|n=264,264,forward_plus_16_worlds,16,basic_rule,red,late,11,11,ebe50d677eb609aba51d6393ae3f4082848c3b29724ae8b8944dec39a155afd5,0.247708,1.261833,6.232417,7.741958
phase11_benchmark_state_v1|ms=2026081901|n=264,264,forward_plus_32_worlds,32,basic_rule,red,late,11,11,ebe50d677eb609aba51d6393ae3f4082848c3b29724ae8b8944dec39a155afd5,0.248,1.28725,12.260334,13.795584
phase11_benchmark_state_v1|ms=2026081901|n=264,264,forward_plus_64_worlds,64,basic_rule,red,late,11,11,ebe50d677eb609aba51d6393ae3f4082848c3b29724ae8b8944dec39a155afd5,0.244875,1.253084,24.648708,26.146667
phase11_benchmark_state_v1|ms=2026081901|n=265,265,forward_only,0,basic_rule,red,late,14,14,33a9c51a8513fd8c8badfe1911addf34a5771d114dd9d8c96f80f36550640878,0.254667,1.363458,0.0535,1.671625
phase11_benchmark_state_v1|ms=2026081901|n=265,265,forward_plus_16_worlds,16,basic_rule,red,late,14,14,33a9c51a8513fd8c8badfe1911addf34a5771d114dd9d8c96f80f36550640878,0.23375,1.259084,6.857583,8.350417
phase11_benchmark_state_v1|ms=2026081901|n=265,265,forward_plus_32_worlds,32,basic_rule,red,late,14,14,33a9c51a8513fd8c8badfe1911addf34a5771d114dd9d8c96f80f36550640878,0.2455,1.302542,13.56525,15.113292
phase11_benchmark_state_v1|ms=2026081901|n=265,265,forward_plus_64_worlds,64,basic_rule,red,late,14,14,33a9c51a8513fd8c8badfe1911addf34a5771d114dd9d8c96f80f36550640878,0.243792,1.276833,27.263917,28.784542
phase11_benchmark_state_v1|ms=2026081901|n=266,266,forward_only,0,basic_rule,red,late,16,16,9c9702555fb323cd0b6908991338a0d90a13194ed1602a5a16afe95a21b193e2,0.276625,1.393333,0.059834,1.729792
phase11_benchmark_state_v1|ms=2026081901|n=266,266,forward_plus_16_worlds,16,basic_rule,red,late,16,16,9c9702555fb323cd0b6908991338a0d90a13194ed1602a5a16afe95a21b193e2,0.25775,1.377,7.30775,8.9425
phase11_benchmark_state_v1|ms=2026081901|n=266,266,forward_plus_32_worlds,32,basic_rule,red,late,16,16,9c9702555fb323cd0b6908991338a0d90a13194ed1602a5a16afe95a21b193e2,0.248917,1.27575,14.614833,16.1395
phase11_benchmark_state_v1|ms=2026081901|n=266,266,forward_plus_64_worlds,64,basic_rule,red,late,16,16,9c9702555fb323cd0b6908991338a0d90a13194ed1602a5a16afe95a21b193e2,0.250041,1.304875,28.780334,30.33525
phase11_benchmark_state_v1|ms=2026081901|n=267,267,forward_only,0,basic_rule,red,late,18,18,6343550acfea4f75b26abef0ab2edc1b28a64818bd5f0772058241589fb08039,0.270083,1.439333,0.066875,1.776291
phase11_benchmark_state_v1|ms=2026081901|n=267,267,forward_plus_16_worlds,16,basic_rule,red,late,18,18,6343550acfea4f75b26abef0ab2edc1b28a64818bd5f0772058241589fb08039,0.248959,1.274208,7.703542,9.226709
phase11_benchmark_state_v1|ms=2026081901|n=267,267,forward_plus_32_worlds,32,basic_rule,red,late,18,18,6343550acfea4f75b26abef0ab2edc1b28a64818bd5f0772058241589fb08039,0.27125,1.389833,15.305792,16.966875
phase11_benchmark_state_v1|ms=2026081901|n=267,267,forward_plus_64_worlds,64,basic_rule,red,late,18,18,6343550acfea4f75b26abef0ab2edc1b28a64818bd5f0772058241589fb08039,0.261792,1.376125,30.434375,32.072292
phase11_benchmark_state_v1|ms=2026081901|n=268,268,forward_only,0,basic_rule,red,late,21,21,44075196e968656d25b9f93202a0218d25efe6eb5a2a0ddaa777d13d598babc4,0.258666,1.367959,0.073416,1.700041
phase11_benchmark_state_v1|ms=2026081901|n=268,268,forward_plus_16_worlds,16,basic_rule,red,late,21,21,44075196e968656d25b9f93202a0218d25efe6eb5a2a0ddaa777d13d598babc4,0.243583,1.258417,8.264875,9.766875
phase11_benchmark_state_v1|ms=2026081901|n=268,268,forward_plus_32_worlds,32,basic_rule,red,late,21,21,44075196e968656d25b9f93202a0218d25efe6eb5a2a0ddaa777d13d598babc4,0.252875,1.31875,16.395458,17.967083
phase11_benchmark_state_v1|ms=2026081901|n=268,268,forward_plus_64_worlds,64,basic_rule,red,late,21,21,44075196e968656d25b9f93202a0218d25efe6eb5a2a0ddaa777d13d598babc4,0.265375,1.421542,33.307958,34.994875
phase11_benchmark_state_v1|ms=2026081901|n=269,269,forward_only,0,basic_rule,red,late,24,24,a71626fa52565705df78d737635cf528711f0f66e639ed1671eaabbac2e701fa,0.272666,1.446209,0.084166,1.803041
phase11_benchmark_state_v1|ms=2026081901|n=269,269,forward_plus_16_worlds,16,basic_rule,red,late,24,24,a71626fa52565705df78d737635cf528711f0f66e639ed1671eaabbac2e701fa,0.253083,1.362708,8.760375,10.376166
phase11_benchmark_state_v1|ms=2026081901|n=269,269,forward_plus_32_worlds,32,basic_rule,red,late,24,24,a71626fa52565705df78d737635cf528711f0f66e639ed1671eaabbac2e701fa,0.255083,1.288375,17.492917,19.036375
phase11_benchmark_state_v1|ms=2026081901|n=269,269,forward_plus_64_worlds,64,basic_rule,red,late,24,24,a71626fa52565705df78d737635cf528711f0f66e639ed1671eaabbac2e701fa,0.271959,1.507458,36.246792,38.026209
phase11_benchmark_state_v1|ms=2026081901|n=270,270,forward_only,0,basic_rule,blue,early,22,22,786ac58018ac15c2788fda22c02b19317b5f6c51ff1ca307ecec722ab3a9a0bb,0.280625,1.61025,0.080416,1.971291
phase11_benchmark_state_v1|ms=2026081901|n=270,270,forward_plus_16_worlds,16,basic_rule,blue,early,22,22,786ac58018ac15c2788fda22c02b19317b5f6c51ff1ca307ecec722ab3a9a0bb,0.254208,1.369292,8.731958,10.355458
phase11_benchmark_state_v1|ms=2026081901|n=270,270,forward_plus_32_worlds,32,basic_rule,blue,early,22,22,786ac58018ac15c2788fda22c02b19317b5f6c51ff1ca307ecec722ab3a9a0bb,0.265834,1.466708,17.473625,19.206167
phase11_benchmark_state_v1|ms=2026081901|n=270,270,forward_plus_64_worlds,64,basic_rule,blue,early,22,22,786ac58018ac15c2788fda22c02b19317b5f6c51ff1ca307ecec722ab3a9a0bb,0.270666,1.538959,34.070166,35.879791
phase11_benchmark_state_v1|ms=2026081901|n=271,271,forward_only,0,basic_rule,blue,early,32,32,1b64999f24b4c06badfebbb1dd17c96c4491c963898921ea49246b2cb5503030,0.290041,1.634625,0.107709,2.032375
phase11_benchmark_state_v1|ms=2026081901|n=271,271,forward_plus_16_worlds,16,basic_rule,blue,early,32,32,1b64999f24b4c06badfebbb1dd17c96c4491c963898921ea49246b2cb5503030,0.259,1.377958,10.672167,12.309125
phase11_benchmark_state_v1|ms=2026081901|n=271,271,forward_plus_32_worlds,32,basic_rule,blue,early,32,32,1b64999f24b4c06badfebbb1dd17c96c4491c963898921ea49246b2cb5503030,0.271792,1.51175,21.498291,23.281833
phase11_benchmark_state_v1|ms=2026081901|n=271,271,forward_plus_64_worlds,64,basic_rule,blue,early,32,32,1b64999f24b4c06badfebbb1dd17c96c4491c963898921ea49246b2cb5503030,0.275875,1.591166,42.381584,44.248625
phase11_benchmark_state_v1|ms=2026081901|n=272,272,forward_only,0,basic_rule,blue,early,33,33,73c71c6b4359e0afeee22c49b42c6116f88948db68b79d042f783e051290d0ba,0.294875,1.718042,0.112083,2.125
phase11_benchmark_state_v1|ms=2026081901|n=272,272,forward_plus_16_worlds,16,basic_rule,blue,early,33,33,73c71c6b4359e0afeee22c49b42c6116f88948db68b79d042f783e051290d0ba,0.266333,1.391542,10.7005,12.358375
phase11_benchmark_state_v1|ms=2026081901|n=272,272,forward_plus_32_worlds,32,basic_rule,blue,early,33,33,73c71c6b4359e0afeee22c49b42c6116f88948db68b79d042f783e051290d0ba,0.286333,1.670375,21.400959,23.357667
phase11_benchmark_state_v1|ms=2026081901|n=272,272,forward_plus_64_worlds,64,basic_rule,blue,early,33,33,73c71c6b4359e0afeee22c49b42c6116f88948db68b79d042f783e051290d0ba,0.279959,1.531208,42.745458,44.556625
phase11_benchmark_state_v1|ms=2026081901|n=273,273,forward_only,0,basic_rule,blue,early,34,34,f48edc2b5306c5f95ecd83c6775e6e804e51bb8e245e0d1989f35908e81979af,0.272583,1.474917,0.112542,1.860042
phase11_benchmark_state_v1|ms=2026081901|n=273,273,forward_plus_16_worlds,16,basic_rule,blue,early,34,34,f48edc2b5306c5f95ecd83c6775e6e804e51bb8e245e0d1989f35908e81979af,0.290208,1.352042,10.9905,12.63275
phase11_benchmark_state_v1|ms=2026081901|n=273,273,forward_plus_32_worlds,32,basic_rule,blue,early,34,34,f48edc2b5306c5f95ecd83c6775e6e804e51bb8e245e0d1989f35908e81979af,0.254709,1.391375,21.9735,23.619584
phase11_benchmark_state_v1|ms=2026081901|n=273,273,forward_plus_64_worlds,64,basic_rule,blue,early,34,34,f48edc2b5306c5f95ecd83c6775e6e804e51bb8e245e0d1989f35908e81979af,0.27725,1.410083,43.455792,45.143125
phase11_benchmark_state_v1|ms=2026081901|n=274,274,forward_only,0,basic_rule,blue,early,35,35,9b9abeddb19f952fe5c6e8a7b7f3d6aec866072ce9d4b9fa81bc31413499989c,0.307375,1.540833,0.118167,1.966375
phase11_benchmark_state_v1|ms=2026081901|n=274,274,forward_plus_16_worlds,16,basic_rule,blue,early,35,35,9b9abeddb19f952fe5c6e8a7b7f3d6aec866072ce9d4b9fa81bc31413499989c,0.257,1.344084,11.124333,12.725417
phase11_benchmark_state_v1|ms=2026081901|n=274,274,forward_plus_32_worlds,32,basic_rule,blue,early,35,35,9b9abeddb19f952fe5c6e8a7b7f3d6aec866072ce9d4b9fa81bc31413499989c,0.259375,1.374417,22.338,23.971792
phase11_benchmark_state_v1|ms=2026081901|n=274,274,forward_plus_64_worlds,64,basic_rule,blue,early,35,35,9b9abeddb19f952fe5c6e8a7b7f3d6aec866072ce9d4b9fa81bc31413499989c,0.269375,1.452,43.099208,44.820583
phase11_benchmark_state_v1|ms=2026081901|n=275,275,forward_only,0,basic_rule,blue,early,36,36,5961dded3095c2f473d128dcf0711e4f15952884c15857b1c1156f1f8699cbba,0.271,1.597541,0.118709,1.98725
phase11_benchmark_state_v1|ms=2026081901|n=275,275,forward_plus_16_worlds,16,basic_rule,blue,early,36,36,5961dded3095c2f473d128dcf0711e4f15952884c15857b1c1156f1f8699cbba,0.244,1.284167,11.115875,12.644042
phase11_benchmark_state_v1|ms=2026081901|n=275,275,forward_plus_32_worlds,32,basic_rule,blue,early,36,36,5961dded3095c2f473d128dcf0711e4f15952884c15857b1c1156f1f8699cbba,0.255792,1.378917,21.911958,23.546667
phase11_benchmark_state_v1|ms=2026081901|n=275,275,forward_plus_64_worlds,64,basic_rule,blue,early,36,36,5961dded3095c2f473d128dcf0711e4f15952884c15857b1c1156f1f8699cbba,0.254417,1.354542,43.852625,45.461584
phase11_benchmark_state_v1|ms=2026081901|n=276,276,forward_only,0,basic_rule,blue,early,37,37,01e096cf42bfe7da9ead098fdcc46224b8881ee6438e7580eca95bbaff614318,0.259708,1.441334,0.116208,1.81725
phase11_benchmark_state_v1|ms=2026081901|n=276,276,forward_plus_16_worlds,16,basic_rule,blue,early,37,37,01e096cf42bfe7da9ead098fdcc46224b8881ee6438e7580eca95bbaff614318,0.242666,1.294542,11.53175,13.068958
phase11_benchmark_state_v1|ms=2026081901|n=276,276,forward_plus_32_worlds,32,basic_rule,blue,early,37,37,01e096cf42bfe7da9ead098fdcc46224b8881ee6438e7580eca95bbaff614318,0.242417,1.284167,22.787,24.313584
phase11_benchmark_state_v1|ms=2026081901|n=276,276,forward_plus_64_worlds,64,basic_rule,blue,early,37,37,01e096cf42bfe7da9ead098fdcc46224b8881ee6438e7580eca95bbaff614318,0.256,1.36275,45.164042,46.782792
phase11_benchmark_state_v1|ms=2026081901|n=277,277,forward_only,0,basic_rule,blue,early,37,37,ca9b0523af068f183b94e14f96c18f5d52932d7a4e7e38a3be75e81924b65a47,0.258958,1.440834,0.119083,1.818875
phase11_benchmark_state_v1|ms=2026081901|n=277,277,forward_plus_16_worlds,16,basic_rule,blue,early,37,37,ca9b0523af068f183b94e14f96c18f5d52932d7a4e7e38a3be75e81924b65a47,0.240291,1.347792,11.234333,12.822416
phase11_benchmark_state_v1|ms=2026081901|n=277,277,forward_plus_32_worlds,32,basic_rule,blue,early,37,37,ca9b0523af068f183b94e14f96c18f5d52932d7a4e7e38a3be75e81924b65a47,0.242584,1.324166,22.826084,24.392834
phase11_benchmark_state_v1|ms=2026081901|n=277,277,forward_plus_64_worlds,64,basic_rule,blue,early,37,37,ca9b0523af068f183b94e14f96c18f5d52932d7a4e7e38a3be75e81924b65a47,0.255292,1.42025,44.869166,46.544708
phase11_benchmark_state_v1|ms=2026081901|n=278,278,forward_only,0,basic_rule,blue,early,38,38,a84b4821293cf92dec5a0dd662be4179c07106a3309a74053a9c9411833cb096,0.25225,1.455167,0.119625,1.827042
phase11_benchmark_state_v1|ms=2026081901|n=278,278,forward_plus_16_worlds,16,basic_rule,blue,early,38,38,a84b4821293cf92dec5a0dd662be4179c07106a3309a74053a9c9411833cb096,0.235167,1.392958,11.226042,12.854167
phase11_benchmark_state_v1|ms=2026081901|n=278,278,forward_plus_32_worlds,32,basic_rule,blue,early,38,38,a84b4821293cf92dec5a0dd662be4179c07106a3309a74053a9c9411833cb096,0.235375,1.268167,22.536208,24.03975
phase11_benchmark_state_v1|ms=2026081901|n=278,278,forward_plus_64_worlds,64,basic_rule,blue,early,38,38,a84b4821293cf92dec5a0dd662be4179c07106a3309a74053a9c9411833cb096,0.244375,1.392042,44.750416,46.386833
phase11_benchmark_state_v1|ms=2026081901|n=279,279,forward_only,0,basic_rule,blue,early,39,39,5ae0680ab2c83b1843b7db246d1167b3b099acec41b319fc0eb63eb4ff0e6304,0.264709,1.784291,0.131875,2.180875
phase11_benchmark_state_v1|ms=2026081901|n=279,279,forward_plus_16_worlds,16,basic_rule,blue,early,39,39,5ae0680ab2c83b1843b7db246d1167b3b099acec41b319fc0eb63eb4ff0e6304,0.252417,1.410916,11.888667,13.552
phase11_benchmark_state_v1|ms=2026081901|n=279,279,forward_plus_32_worlds,32,basic_rule,blue,early,39,39,5ae0680ab2c83b1843b7db246d1167b3b099acec41b319fc0eb63eb4ff0e6304,0.253125,1.580125,23.289,25.12225
phase11_benchmark_state_v1|ms=2026081901|n=279,279,forward_plus_64_worlds,64,basic_rule,blue,early,39,39,5ae0680ab2c83b1843b7db246d1167b3b099acec41b319fc0eb63eb4ff0e6304,0.254125,1.496292,46.856125,48.606542
phase11_benchmark_state_v1|ms=2026081901|n=280,280,forward_only,0,basic_rule,blue,middle,5,5,0bbfe55c4aa9c8df1501d9cce6e19b2e19c7866b05e8a73ff720cdcca8bdbe96,0.288875,1.604708,0.02825,1.921833
phase11_benchmark_state_v1|ms=2026081901|n=280,280,forward_plus_16_worlds,16,basic_rule,blue,middle,5,5,0bbfe55c4aa9c8df1501d9cce6e19b2e19c7866b05e8a73ff720cdcca8bdbe96,0.265667,1.421583,5.202417,6.889667
phase11_benchmark_state_v1|ms=2026081901|n=280,280,forward_plus_32_worlds,32,basic_rule,blue,middle,5,5,0bbfe55c4aa9c8df1501d9cce6e19b2e19c7866b05e8a73ff720cdcca8bdbe96,0.248666,1.35375,10.440209,12.042625
